name,price,url,category,city
Natural Hot Washed PET Bottle Flake,₹60/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flake-23633018497.html,pet-bottle-flake,ahmedabad
Unwashed White milky pet,₹42/ Kg,https://www.indiamart.com/proddetail/white-milky-pet-2850955133630.html,pet-bottle-flake,ahmedabad
"Natural Hot Washed pet flakes, Packaging Type: Plastic Bag, Packaging Size: 25 Kgs Bag",₹65/ Kg,https://www.indiamart.com/proddetail/pet-flakes-2849423130912.html,pet-bottle-flake,ahmedabad
"Pet Bottle Flakes, Packaging Type: Plastic Bag, Packaging Size: 25 Kg",Packaging Type:  Plastic Bag,https://www.indiamart.com/proddetail/pet-bottle-flakes-13815055055.html,pet-bottle-flake,ahmedabad
Natural Hot Washed Pet Flakes,₹50/ Kg,https://www.indiamart.com/proddetail/pet-flakes-2851775610812.html,pet-bottle-flake,ahmedabad
Natural Hot Washed Pet Bottle Flakes,₹85/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-26561140662.html,pet-bottle-flake,ahmedabad
"Nexgen Plasstek White PET Flake, Pack Size: 25 Kg , for Making a pet preform","नेक्सजन प्लास्टेक सफेद पीईटी फ्लेक पैक: 25 किलोग्राम, एक पालतू प्रीफॉर्म बनाने के लिए",https://www.indiamart.com/proddetail/white-pet-flake-20401428433.html,pet-bottle-flake,ahmedabad
Pet Bottles Flakes First Quality,₹38/ Kg,https://www.indiamart.com/proddetail/pet-bottles-flakes-first-quality-15228874412.html,pet-bottle-flake,ahmedabad
Pet Flakes,,https://www.indiamart.com/proddetail/pet-flakes-2403610333.html,pet-bottle-flake,ahmedabad
"PET Bottle Flakes, Packaging Type: Pp Bag",₹50/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-22605371030.html,pet-bottle-flake,ahmedabad
Milky White Pet Flakes,₹65/ Kg,https://www.indiamart.com/proddetail/pet-flakes-2850803046512.html,pet-bottle-flake,ahmedabad
Pet Flake,,https://www.indiamart.com/mahaveer-trading-surat/,pet-bottle-flake,ahmedabad
Clear Pet Flakes,,https://www.indiamart.com/stark-sales-service/,pet-bottle-flake,ahmedabad
LDPE Bottle Flakes,Bottle Flakes,https://www.indiamart.com/hasti-polymer/,pet-bottle-flake,ahmedabad
Pet Botle Flaks,,https://www.indiamart.com/alif-plastic-and-scrub/,pet-bottle-flake,ahmedabad
"Green Hot Washed Recycled PET Bottle Flakes G 2, Packaging Type: Plastic Bag, Packaging Size: 50 Kg",₹58/ Kilogram,https://www.indiamart.com/proddetail/recycled-pet-bottle-flakes-g-2-19219998412.html,pet-bottle-flake,ahmedabad
Milky White PET Bottle Flakes Scrap,₹55/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-scrap-21100751291.html,pet-bottle-flake,ahmedabad
"PET Flakes, Pack Size: 25 Kg",पीईटी फ्लेक्स पैक: 25 kg,https://www.indiamart.com/proddetail/pet-flakes-19991381112.html,pet-bottle-flake,ahmedabad
Natural Hot Washed Pet Flakes,₹50/ Kg,https://www.indiamart.com/proddetail/pet-flakes-24825024633.html,pet-bottle-flake,ahmedabad
Transparent & Blue Hot Washed Mixed Color Pet Flakes,₹58/ Kg,https://www.indiamart.com/proddetail/mixed-color-pet-flakes-24618893555.html,pet-bottle-flake,ahmedabad
clear Hot Washed Pet Bottle Scrap,₹48/ Kg,https://www.indiamart.com/proddetail/pet-bottle-scrap-2851568495030.html,pet-bottle-flake,ahmedabad
Natural Pet Flakes,₹64/ Kg,https://www.indiamart.com/proddetail/pet-flakes-27095474830.html,pet-bottle-flake,ahmedabad
Natural Unwashed PET Bottle Flakes,₹78/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-27550973312.html,pet-bottle-flake,ahmedabad
"Polyester Flakes For Industrial, Packaging Type: Plastic Bag",₹17/ Kg,https://www.indiamart.com/proddetail/polyester-flakes-23221009112.html,pet-bottle-flake,ahmedabad
Natural Hot Washed PET Flakes Scrap,₹58/ Kg,https://www.indiamart.com/proddetail/pet-flakes-scrap-2850512392612.html,pet-bottle-flake,ahmedabad
White Hot Washed Clear PET Flakes,₹54/ Kg,https://www.indiamart.com/proddetail/clear-pet-flakes-2851833980891.html,pet-bottle-flake,ahmedabad
"50kg White PET Flake, Packaging Type: PP Bag",₹57/ Kilogram,https://www.indiamart.com/proddetail/50kg-white-pet-flake-21558730748.html,pet-bottle-flake,ahmedabad
Cold Washed Blue PET Bottle Flake,₹60/ Kg,https://www.indiamart.com/proddetail/blue-pet-bottle-flake-2851358658748.html,pet-bottle-flake,ahmedabad
Washed Neck Pet Flakes,"₹3,000/ Kg",https://www.indiamart.com/sarvatipolitec-limited/,pet-bottle-flake,agra
Pet Bottle Flskes Buyres,,https://www.indiamart.com/s-n-bursh-and-all-products/,pet-bottle-flake,agra
Pet Bottle Flakes,,https://www.indiamart.com/h-s-wire-products/,pet-bottle-flake,agra
Pet Bottle Flake,,https://www.indiamart.com/k-r-plastics-works/,pet-bottle-flake,agra
Plastic Pet Bottle Flacks Seller,,https://www.indiamart.com/vijaya-ent/,pet-bottle-flake,agra
Flake PET Granules,₹80/ Kilogram,https://www.indiamart.com/proddetail/flake-pet-granules-20988380888.html,pet-bottle-flake,amritsar
Recycled Hot Washed Pet Flakes,,https://www.indiamart.com/om-india-amritsar/,pet-bottle-flake,amritsar
Pet Bottle Flakes,,https://www.indiamart.com/raman-pawan-kirana-store/,pet-bottle-flake,amritsar
Pet Bottle Flakes,,,pet-bottle-flake,amritsar
Plastic Chair Flakes,₹46/ Kg,https://www.indiamart.com/msr-industries-allahabad/,pet-bottle-flake,allahabad
Pet Flakes,,https://www.indiamart.com/vinay-plastic-allahabad/,pet-bottle-flake,allahabad
Plastic Bottles Flakes,,https://www.indiamart.com/ajay-wheat-center/,pet-bottle-flake,amroha
"Silver Iron Loose Scrap, For Metal Industry",₹65/ Kg,https://www.indiamart.com/proddetail/silver-iron-loose-scrap-27020467048.html,ferrous-metal-scrap,ahmedabad
