name,price,url,category,city
Pet Flakes Green,"₹5,000/ Kg",https://www.indiamart.com/sarvatipolitec-limited/,pet-bottle-flake,agra
Pet Bottle Flskes Buyres,,https://www.indiamart.com/s-n-bursh-and-all-products/,pet-bottle-flake,agra
Pet Bottle Flakes,,https://www.indiamart.com/h-s-wire-products/,pet-bottle-flake,agra
Pet Bottle Flake,,https://www.indiamart.com/k-r-plastics-works/,pet-bottle-flake,agra
Plastic Pet Bottle Flacks Seller,,https://www.indiamart.com/vijaya-ent/,pet-bottle-flake,agra
Flake PET Granules,₹80/ Kilogram,https://www.indiamart.com/proddetail/flake-pet-granules-20988380888.html,pet-bottle-flake,amritsar
Hot Washed Pet Flakes,,https://www.indiamart.com/om-india-amritsar/,pet-bottle-flake,amritsar
Pet Bottle Flakes,,https://www.indiamart.com/raman-pawan-kirana-store/,pet-bottle-flake,amritsar
Pet Flakes,,,pet-bottle-flake,amritsar
Plastic Chair Flakes,₹46/ Kg,https://www.indiamart.com/msr-industries-allahabad/,pet-bottle-flake,allahabad
Pet Flakes,,https://www.indiamart.com/vinay-plastic-allahabad/,pet-bottle-flake,allahabad
Plastic Bottles Flakes,,https://www.indiamart.com/ajay-wheat-center/,pet-bottle-flake,amroha
Black iron and steel Di Pipe Scrap,₹46/ Kg,https://www.indiamart.com/proddetail/di-pipe-scrap-2850267084773.html,ferrous-metal-scrap,agra
"Aluminium Radiator Scrap, For Foundry Industry",₹140/ Kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-2850031289333.html,ferrous-metal-scrap,agra
MS(IRON) Ferrous Metal Scrap,"₹35,000/ Ton",https://www.indiamart.com/proddetail/ferrous-metal-scrap-27509434048.html,ferrous-metal-scrap,agra
Iron Scrap,Usage/Application:  Any,https://www.indiamart.com/proddetail/iron-scrap-12200879312.html,ferrous-metal-scrap,agra
Cast Iron Scrap,₹50/ Kg,https://www.indiamart.com/tomarenterprises/,ferrous-metal-scrap,agra
Ms Iron,,https://www.indiamart.com/messors-bidhi-chand/,ferrous-metal-scrap,agra
Iron Scrap,Cast Iron Scrap,https://www.indiamart.com/company/142274994/,ferrous-metal-scrap,agra
Scraps,,https://www.indiamart.com/trivedi-international-agra/,ferrous-metal-scrap,agra
3 Number Scrapped,,https://www.indiamart.com/aarav-sawray-scrap-traders/,ferrous-metal-scrap,agra
Kandur Scrap,Kandur Crushed Scrap,https://www.indiamart.com/rahul-scrap-traders/,ferrous-metal-scrap,agra
Ferrous Metal Scrap,Ferrous Scrap,https://www.indiamart.com/m-k-g-n-traders/,ferrous-metal-scrap,agra
Iron Scrap,Old Iron Scrap,https://www.indiamart.com/msaktraders-agra/,ferrous-metal-scrap,agra
Radiator Scrap,,https://www.indiamart.com/company/11145419/,ferrous-metal-scrap,agra
Iron Scrap,Iron Scrap,https://www.indiamart.com/sarthi-enterprises-agra/,ferrous-metal-scrap,agra
Iron Scrap,Iron Scrapz,https://www.indiamart.com/laxmitraders-49112271/,ferrous-metal-scrap,agra
Iron Scrap,लोहे की रद्दी,https://www.indiamart.com/rs-sales-agra/,ferrous-metal-scrap,agra
"Iron Scrap, For Metal Industry, 50 Kg",₹30/ Kg,https://www.indiamart.com/proddetail/iron-scrap-26751078962.html,ferrous-metal-scrap,agra
Old Iron Scrap,₹17/ Kilogram,https://www.indiamart.com/payal-entp-agra/,ferrous-metal-scrap,agra
Used Iron Scrap,₹40/ Kg,https://www.indiamart.com/ms-varsha-enterprises/,ferrous-metal-scrap,agra
Iron Scrap,Iton Scrap,https://www.indiamart.com/shree-tirupati-traders-agra/,ferrous-metal-scrap,agra
Iron Scrap,Iron Scrub 5,https://www.indiamart.com/santosh-jain/,ferrous-metal-scrap,agra
Iron Scrap,Iron Steel Scrap,https://www.indiamart.com/shree-balaji-scrap-suppliers/,ferrous-metal-scrap,agra
Cast Iron Waste Scrap,Ferrous Iron Scrap,https://www.indiamart.com/builtgoods-india-private-limited/,ferrous-metal-scrap,agra
Iron Scrap,Iron Scrrap,https://www.indiamart.com/s-r-metcast-india-pricvate-limited/,ferrous-metal-scrap,agra
Iron Scrap,Iron Scrap,https://www.indiamart.com/sindh-disposal-house/,ferrous-metal-scrap,agra
Iron Scrap,Iron Scrap,https://www.indiamart.com/ms-mrsteels/,ferrous-metal-scrap,agra
Scrap,Scrap,https://www.indiamart.com/amit-trading-company-agra/,ferrous-metal-scrap,agra
Iron Sheet Cutting Scrap,,https://www.indiamart.com/shree-ram-steels-agra/,ferrous-metal-scrap,agra
"Cast iron scrap, For Casting","₹41,500/ Metric Ton",https://www.indiamart.com/proddetail/cast-iron-scrap-20095185248.html,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/mkcreations-amritsar/,ferrous-metal-scrap,amritsar
C I Scrap,₹46/ Kilogram,https://www.indiamart.com/om-prakashsons/,ferrous-metal-scrap,amritsar
Iron Sheet Scrap,,https://www.indiamart.com/jyotisteel-amritsar/,ferrous-metal-scrap,amritsar
Ferrous Metal Scrap,₹100/ Kg,https://www.indiamart.com/pardhan-steels/,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/dev-raj-pawan/,ferrous-metal-scrap,amritsar
Iron Scrap,लोहे की रद्दी,https://www.indiamart.com/mahadev-traders-amritsar/,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/ss-trading-co-amritsar/,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/mktrading-co-amritsar/,ferrous-metal-scrap,amritsar
Old Iron Scrap,,https://www.indiamart.com/prs-enterprises-patti/,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/shiv-shakti-iron-steel-co/,ferrous-metal-scrap,amritsar
Iron Scrap,Iron Scrap,https://www.indiamart.com/gupta-brothers-amritsar/,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/vaishno-iron-scrap-company/,ferrous-metal-scrap,amritsar
Pig Iron Scrap,,https://www.indiamart.com/deepak-scrap-store/,ferrous-metal-scrap,amritsar
Ferrous Metal Scrap,,https://www.indiamart.com/company/48409526/,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/satinder-steel/,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/company/28661889/,ferrous-metal-scrap,amritsar
Ferrous Iron Scrap,,https://www.indiamart.com/company/80187669/,ferrous-metal-scrap,amritsar
Cast Iron Scraps,,,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/company/146917287/,ferrous-metal-scrap,amritsar
Ferrous Metal Scrap,,https://www.indiamart.com/company/161007660/,ferrous-metal-scrap,amritsar
Iron Scrap,,https://www.indiamart.com/maa-paper-product/,ferrous-metal-scrap,amritsar
Ferrous Scrap,,https://www.indiamart.com/bhavyatraders-amritsar/,ferrous-metal-scrap,amritsar
Scrap,,https://www.indiamart.com/mool-raj-and-sons/,ferrous-metal-scrap,amritsar
Cast Iron Scraps,,https://www.indiamart.com/company/5726400/,ferrous-metal-scrap,amritsar
Ferrous Metal Scrap,,https://www.indiamart.com/company/183215268/,ferrous-metal-scrap,amritsar
Ferrous Metal Scrap,,https://www.indiamart.com/company/125495431/,ferrous-metal-scrap,amritsar
Cast Iron Scraps,,https://www.indiamart.com/jsmeet-enterprises/,ferrous-metal-scrap,amritsar
Ferrous Metal Scrap,₹35/ Kg,https://www.indiamart.com/proddetail/ferrous-metal-scrap-25318250791.html,ferrous-metal-scrap,allahabad
"Pig Iron Scrap, For Foundry Industry","₹25,000/ Tonne",https://www.indiamart.com/proddetail/pig-iron-scrap-17746276655.html,ferrous-metal-scrap,allahabad
"Cast Iron Scrap, For Foundry Industry",₹45/ Kg,https://www.indiamart.com/proddetail/cast-iron-scrap-19154259530.html,ferrous-metal-scrap,allahabad
