name,price,url,category,city
Natural Hot Washed PET Bottle Flake,₹60/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flake-23633018497.html,pet-bottle-flake,ahmedabad
Unwashed Green PET Bottle Flakes,₹58/ Kg,https://www.indiamart.com/proddetail/green-pet-bottle-flakes-2850982594748.html,pet-bottle-flake,ahmedabad
Natural Hot Washed Pet Bottle Flakes,₹60/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-2849540744955.html,pet-bottle-flake,ahmedabad
Blue Pet Plastic Flakes,,https://www.indiamart.com/proddetail/pet-bottle-flakes-13815055055.html,pet-bottle-flake,ahmedabad
"Nexgen Plasstek Pet Preform PET Flakes, Pack Size: 25 Kg , for Making a pet preform","नेक्सजेन प्लास्टेक पेट प्रीफॉर्म पीईटी फ्लेक्स पैक: 25 kg, एक पालतू प्रीफॉर्म बनाने के लिए",https://www.indiamart.com/proddetail/pet-preform-flakes-20365315433.html,pet-bottle-flake,ahmedabad
Natural Hot Washed Pet Flakes,₹50/ Kg,https://www.indiamart.com/proddetail/pet-flakes-2851775610812.html,pet-bottle-flake,ahmedabad
Pet Bottles Flakes First Quality,₹38/ Kg,https://www.indiamart.com/proddetail/pet-bottles-flakes-first-quality-15228874412.html,pet-bottle-flake,ahmedabad
Natural Hot Washed Pet Bottle Flakes,₹85/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-26561140662.html,pet-bottle-flake,ahmedabad
Pet Flakes,,https://www.indiamart.com/proddetail/pet-flakes-2403610333.html,pet-bottle-flake,ahmedabad
"PET Bottle Flakes, Packaging Type: Pp Bag",₹50/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-22605371030.html,pet-bottle-flake,ahmedabad
Milky White Pet Flakes,₹65/ Kg,https://www.indiamart.com/proddetail/pet-flakes-2850803046512.html,pet-bottle-flake,ahmedabad
Pet Flake,,https://www.indiamart.com/mahaveer-trading-surat/,pet-bottle-flake,ahmedabad
Clear Pet Flakes,,https://www.indiamart.com/stark-sales-service/,pet-bottle-flake,ahmedabad
Brown Flakes,Clear White Pet Flakes,https://www.indiamart.com/hasti-polymer/,pet-bottle-flake,ahmedabad
Pet Flakes,,https://www.indiamart.com/yashri-tradelink/,pet-bottle-flake,ahmedabad
"Green Hot Washed Recycled PET Bottle Flakes G 2, Packaging Type: Plastic Bag, Packaging Size: 50 Kg",₹58/ Kilogram,https://www.indiamart.com/proddetail/recycled-pet-bottle-flakes-g-2-19219998412.html,pet-bottle-flake,ahmedabad
Blue Hot Washed Plastic Bottle Flakes,₹62/ Kg,https://www.indiamart.com/proddetail/plastic-bottle-flakes-24618915991.html,pet-bottle-flake,ahmedabad
Milky White PET Bottle Flakes Scrap,₹55/ Kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-scrap-21100751291.html,pet-bottle-flake,ahmedabad
"PET Bottle Flakes, For Bottles and Strapping",बोतल और स्ट्रैपिंग के लिए पीईटी बोतल फ्लेक्स,https://www.indiamart.com/proddetail/pet-bottle-flakes-19991270062.html,pet-bottle-flake,ahmedabad
clear Hot Washed Pet Bottle Scrap,₹48/ Kg,https://www.indiamart.com/proddetail/pet-bottle-scrap-2851568495030.html,pet-bottle-flake,ahmedabad
Natural Hot Washed Pet Flakes,₹50/ Kg,https://www.indiamart.com/proddetail/pet-flakes-24825024633.html,pet-bottle-flake,ahmedabad
Natural Pet Flakes,₹64/ Kg,https://www.indiamart.com/proddetail/pet-flakes-27095474830.html,pet-bottle-flake,ahmedabad
"Polyester Flakes For Industrial, Packaging Type: Plastic Bag",₹17/ Kg,https://www.indiamart.com/proddetail/polyester-flakes-23221009112.html,pet-bottle-flake,ahmedabad
Pet Bottle Powder,₹55/ Kg,https://www.indiamart.com/proddetail/pet-bottle-powder-2851091023630.html,pet-bottle-flake,ahmedabad
White Hot Washed Clear PET Flakes,₹54/ Kg,https://www.indiamart.com/proddetail/clear-pet-flakes-2851833980891.html,pet-bottle-flake,ahmedabad
Green Unwashed Plastic Flakes,₹60/ Kg,https://www.indiamart.com/proddetail/green-unwashed-plastic-flakes-2851358594912.html,pet-bottle-flake,ahmedabad
"PET Bottle Clear Flake, Packaging Type: PP Bag, Packaging Size: 40 Kg",₹57/ Kilogram,https://www.indiamart.com/proddetail/pet-bottle-clear-flake-21558730655.html,pet-bottle-flake,ahmedabad
Unwashed Green PET Bottle Flakes,₹56/ Kg,https://www.indiamart.com/proddetail/green-pet-bottle-flakes-2850424150955.html,pet-bottle-flake,ahmedabad
Pet Bottle Flakes,"₹3,000/ Kg",https://www.indiamart.com/sarvatipolitec-limited/,pet-bottle-flake,agra
Pet Bottle Flskes Buyres,,https://www.indiamart.com/s-n-bursh-and-all-products/,pet-bottle-flake,agra
Pet Bottle Flakes,,https://www.indiamart.com/h-s-wire-products/,pet-bottle-flake,agra
Pet Bottle Flake,,https://www.indiamart.com/k-r-plastics-works/,pet-bottle-flake,agra
Plastic Pet Bottle Flacks Seller,,https://www.indiamart.com/vijaya-ent/,pet-bottle-flake,agra
Flake PET Granules,₹80/ Kilogram,https://www.indiamart.com/proddetail/flake-pet-granules-20988380888.html,pet-bottle-flake,amritsar
Hot Washed Pet Flakes,,https://www.indiamart.com/om-india-amritsar/,pet-bottle-flake,amritsar
Pet Bottle Flakes,,https://www.indiamart.com/raman-pawan-kirana-store/,pet-bottle-flake,amritsar
Pet Bottle Flakes,,,pet-bottle-flake,amritsar
Plastic Chair Flakes,₹46/ Kg,https://www.indiamart.com/msr-industries-allahabad/,pet-bottle-flake,allahabad
Pet Flakes,,https://www.indiamart.com/vinay-plastic-allahabad/,pet-bottle-flake,allahabad
Plastic Bottles Flakes,,https://www.indiamart.com/ajay-wheat-center/,pet-bottle-flake,amroha
"Silver Cast Iron Scrap, For Metal Industry",₹48/ Kg,https://www.indiamart.com/proddetail/silver-cast-iron-scrap-27016372962.html,ferrous-metal-scrap,ahmedabad
Stainless Steel Scrap 347 Grade,₹150/ Kilogram,https://www.indiamart.com/proddetail/stainless-steel-scrap-347-grade-2851895434497.html,ferrous-metal-scrap,ahmedabad
"MS Drum Scraps Corner of Sheet, For Casting And Foundry Industry","₹42,500/ Metric Ton",https://www.indiamart.com/proddetail/ms-drum-scraps-corner-of-sheet-21991535655.html,ferrous-metal-scrap,ahmedabad
"Aluminium Radiator Scrap, For Metal Industry",₹110/ Kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-23316274797.html,ferrous-metal-scrap,ahmedabad
Non Ferrous Scrap Metal,"₹2,000/ Kg",https://www.indiamart.com/proddetail/non-ferrous-scrap-metal-2869281248.html,ferrous-metal-scrap,ahmedabad
"not fix Mild Steel MS And Iron Scrap, For Industrial, Packaging Type: Loose","₹41,000/ Metric",https://www.indiamart.com/proddetail/ms-and-iron-scrap-21799777062.html,ferrous-metal-scrap,ahmedabad
"Ci Cast Iron Scrap, For Foundry Industry",₹31/ Kg,https://www.indiamart.com/proddetail/cast-iron-scrap-22828144588.html,ferrous-metal-scrap,ahmedabad
"Aluminium Radiator Scrap, For Melting",₹125/ Kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-21464213091.html,ferrous-metal-scrap,ahmedabad
"Iron Scrap, For Industrial",Usage/Application:  Industrial,https://www.indiamart.com/proddetail/iron-scrap-9289369055.html,ferrous-metal-scrap,ahmedabad
"Iron Melting Scrap, For Metal Industry",₹52/ Kg,https://www.indiamart.com/proddetail/iron-melting-scrap-26518065062.html,ferrous-metal-scrap,ahmedabad
60 kg Used Rail Track,"₹30,000/ Tonne",https://www.indiamart.com/proddetail/60-kg-used-rail-track-19160430488.html,ferrous-metal-scrap,ahmedabad
"ALUMINIUM DIRTY REDIATOR SCRAP, For Metal Industry, 25 Kg",₹135/ Kg,https://www.indiamart.com/proddetail/aluminium-dirty-rediator-scrap-26083780062.html,ferrous-metal-scrap,ahmedabad
"Silver Aluminium Radiator Scrap, For Metal Industry",₹130/ Kg,https://www.indiamart.com/proddetail/silver-aluminium-radiator-scrap-2852157365612.html,ferrous-metal-scrap,ahmedabad
"Cast Iron Scraps Hms 1, For Metal Industry",₹51/ Kg,https://www.indiamart.com/proddetail/cast-iron-scraps-hms-1-26408923173.html,ferrous-metal-scrap,ahmedabad
"Cast Iron Alternator Scrap, For Casting",₹168/ Kg,https://www.indiamart.com/proddetail/cast-iron-alternator-scrap-2851509899055.html,ferrous-metal-scrap,ahmedabad
Cast Iron Solid Scrap,"₹19,200/ Metric Ton",https://www.indiamart.com/proddetail/cast-iron-solid-scrap-12981434112.html,ferrous-metal-scrap,ahmedabad
Metal Industry Cast Iron Scraps,₹24/ Kilogram,https://www.indiamart.com/proddetail/metal-industry-cast-iron-scraps-16836516748.html,ferrous-metal-scrap,ahmedabad
"Cast Iron Scraps, For Industries","₹39,000/ Tonne",https://www.indiamart.com/proddetail/cast-iron-scraps-2851011190888.html,ferrous-metal-scrap,ahmedabad
Iron Industrial Scrap,₹45/ Kg,https://www.indiamart.com/proddetail/iron-industrial-scrap-27130776312.html,ferrous-metal-scrap,ahmedabad
"Cast Iron Scrap, For Foundry Industry, 50 Kg","₹42,500/ Tonne",https://www.indiamart.com/proddetail/cast-iron-scrap-2850087393888.html,ferrous-metal-scrap,ahmedabad
Industrial Iron Scrap,₹22/ Kg,https://www.indiamart.com/proddetail/industrial-iron-scrap-7331181912.html,ferrous-metal-scrap,ahmedabad
"Hastelloy C276 Scrap, C276 Plates Scrap, C276 Solid Scrap, For Foundry Industry","₹1,800/ Kg",https://www.indiamart.com/proddetail/hastelloy-c276-scrap-c276-plates-scrap-c276-solid-scrap-2851551448812.html,ferrous-metal-scrap,ahmedabad
Ferrous Steel Scrap,₹30/ Kilogram(s),https://www.indiamart.com/proddetail/ferrous-steel-scrap-4366425897.html,ferrous-metal-scrap,ahmedabad
AL6XN Scrap / AL6XN Alloy Scrap / UNS N08367 Scrap / AL6XN,₹275/ Kilogram,https://www.indiamart.com/proddetail/al6xn-scrap-al6xn-alloy-scrap-uns-n08367-scrap-al6xn-11643048148.html,ferrous-metal-scrap,ahmedabad
Stainless Steel 347 Foundry Scrap / 347 Plate Cutting Scrap,₹150/ Kg,https://www.indiamart.com/proddetail/stainless-steel-347-foundry-scrap-347-plate-cutting-scrap-2851304450812.html,ferrous-metal-scrap,ahmedabad
"Aluminium Aluminum Radiator Scrap, For Metal Industry",₹125/ Kilogram,https://www.indiamart.com/proddetail/aluminum-radiator-scrap-17449641548.html,ferrous-metal-scrap,ahmedabad
Cast Iron Scrap,₹40/ Kg,https://www.indiamart.com/mharakhjisons/,ferrous-metal-scrap,ahmedabad
"Steel NEW RAIL A65, For Metal Industry",₹92/ Kg,https://www.indiamart.com/proddetail/new-rail-a65-2851745274491.html,ferrous-metal-scrap,ahmedabad
Black iron and steel Di Pipe Scrap,₹46/ Kg,https://www.indiamart.com/proddetail/di-pipe-scrap-2850267084773.html,ferrous-metal-scrap,agra
"Aluminium Radiator Scrap, For Foundry Industry",₹140/ Kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-2850031289333.html,ferrous-metal-scrap,agra
MS(IRON) Ferrous Metal Scrap,"₹35,000/ Ton",https://www.indiamart.com/proddetail/ferrous-metal-scrap-27509434048.html,ferrous-metal-scrap,agra
